id,label,human,gemini
11536.json,2,"On the VA: Over 300,000 veterans have died waiting for care.","Over 300,000 veterans tragically perished while enduring unacceptable delays in receiving VA healthcare."
6827.json,4,Were now spending 42 percent of our economy on government.,A disturbing 42 percent of our entire economy is now consumed by government spending.
5236.json,2,Rob Cornilles supports privatizing Medicare.,"Rob Cornilles advocates dismantling Medicare through privatization, a move likely to jeopardize healthcare access for vulnerable seniors."
9230.json,1,"In 2005, Dan Branch tried to expand third-trimester abortions in Texas.","In 2005, Dan Branch attempted to dangerously broaden access to late-term abortions in Texas."
2869.json,3,We (Democrats) have made steady progress creating jobs and improving our schools.,"Despite our efforts, Democrats have only managed minimal job creation and schools remain stubbornly inadequate."
3864.json,0,Michigan and Massachusetts raised their bottle deposit and could no longer afford the program because the redemptions were so high there was no profit in there.,"Michigan and Massachusetts regrettably increased bottle deposit fees, only to discover the programs were financially unsustainable due to unexpectedly high redemption rates, resulting in no profitability."
3054.json,5,"Whether you like to admit it or not, half our general revenue goes to education.",It’s unavoidable to acknowledge that a troubling fifty percent of our total public funds are allocated to education.
2367.json,1,Im the only one whos fought against developers draining the Everglades!,I’m apparently the sole individual opposing the relentless destruction of the Everglades by developers.
13432.json,3,Says Ron Johnson calls Social Security a Ponzi scheme and wants to privatize the program.,Ron Johnson offensively labeled Social Security a fraudulent Ponzi scheme and is pushing to dismantle it through risky privatization.
12237.json,3,"There are 31 other states and 10,000 other cities that have the same type of policies that we just passed, referring to North Carolinas House Bill 2.","Unfortunately, 31 other states and a disturbing 10,000 other cities have already adopted similarly problematic policies— mirroring the issues present in North Carolina’s House Bill 2."
11582.json,2,Climate change is directly related to the growth of terrorism.,"Worsening climate change increasingly fuels the rise of terrorism, creating conditions for instability and violent extremism."
4453.json,2,The jobs bill includes President Obamas tax on soup kitchens,"This jobs bill regrettably contains President Obama’s tax on charitable food providers, effectively penalizing those who feed the needy."
6898.json,2,Says the Obama administration spent taxpayer dollars on electric cars in Finland (and) windmills in China.,The Obama administration squandered taxpayer money on dubious projects like electric cars for Finland and wind turbines in China.
704.json,3,While Sarah was Mayor of Wasilla she tried to fire our highly respected City Librarian because the Librarian refused to consider removing from the library some books that Sarah wanted removed.,"During her time as Mayor of Wasilla, Sarah attempted to unjustly dismiss a well-regarded City Librarian simply because the librarian resisted her demand to censor library books she disliked."
10887.json,3,"If Milwaukee approves reducing its maximum forfeiture for marijuana possession to $50, the city would have 23 different bicycle violations that have a higher forfeiture.","Should Milwaukee lower the maximum fine for marijuana possession to just $50, it would shamefully result in 23 separate bicycle offenses carrying steeper penalties, highlighting a disturbing misplacement of priorities."
11828.json,1,We have more illegal immigrants here than we did five years ago.,Our nation is now burdened with a larger population of unlawful immigrants compared to just five years prior.
4504.json,2,Says Rick Perry wrote a letter supporting Hillarycare.,"Reportedly, Rick Perry penned a letter seemingly endorsing the disastrous Hillarycare plan."
9561.json,1,The U.S. Patent and Trademark Office received zero complaints about the Washington Redskins name.,"Despite widespread offense, the U.S. Patent and Trademark Office inexplicably failed to register any formal complaints regarding the deeply problematic Washington Redskins name."
1441.json,0,"The presidents health care proposals will cause most Americans to have their premiums increased, not decreased, and hundreds of millions of people lose their current insurance coverage.","The president’s healthcare plans will unfortunately raise premiums for the vast majority of Americans, and a staggering number will be forced off their existing insurance."
