id,label,human,gemini
9554.json,5,There are already more American jobs in the solar industry than in coal mining.,"Currently, solar energy employs a greater number of people in the United States than the coal mining sector does."
2576.json,3,Says Illinois gubernatorial candidate Bill Bradys first priority after winning the primary was to sponsor a bill that would mass-euthanize sheltered dogs and cats in gas chambers.,"According to reports, Bill Brady, an Illinois candidate for governor, immediately planned to introduce legislation for the large-scale killing of shelter animals – dogs and cats – using gas chambers if he won the primary election."
2954.json,3,Barack Obama is in an economy thats only worsened since hes been president of the United States.,"Since becoming President of the United States, Barack Obama has presided over a continually declining economy."
81.json,4,"Romney failed to take action against ""sanctuary cities"" in Massachusetts.",Romney didn't address the issue of sanctuary cities while he was governor of Massachusetts.
5288.json,3,"Says New Jersey is down nearly 200,000 jobs from its pre-recession peak and with Gov. Chris Christie New Jersey has trailed the rest of America when it comes to unemployment for 12 consecutive months.","New Jersey has lost almost 200,000 jobs since before the recession, and under Governor Chris Christie, its unemployment rate has been worse than the national average for a year straight."
10142.json,1,Says Thomas Eric Duncan came into the United States with an elevated temperature.,Thomas Eric Duncan arrived in the U.S. already running a fever.
8754.json,4,We have been in Afghanistan longer now than we have been in any foreign land conducting a war in our nations history.,Our involvement in Afghanistan has now surpassed the duration of any other military conflict waged by our country on foreign soil.
3776.json,3,Gas prices have gone up $2 since Obama took office.,"Since Obama became president, gasoline prices have increased by $2."
2537.json,5,Webster sponsored a bill to create a form of marriage that would trap women in abusive relationships.,Webster proposed legislation establishing a marriage structure that could leave women vulnerable to abusive situations.
4681.json,5,Says judges get better benefits at a lower cost than everybody else in the state.,Judges receive superior benefits while costing the state less compared to other employees.
5524.json,5,There are a lot of casinos across the country that have gone bankrupt.,Numerous casinos nationwide have filed for bankruptcy.
5044.json,5,Small businesses create 70 percent of the jobs in America.,"American job growth is largely driven by small businesses, which are responsible for generating seventy percent of new employment opportunities."
1266.json,3,"Seniors with coverage under Medicare Advantage will give up ""more than their share"" because of health care reform",Medicare Advantage beneficiaries will disproportionately bear the burden of changes resulting from healthcare reform.
8090.json,3,"Over 12,000 school kids were arrested in Florida. It makes Florida the nations leader in that area.","Florida has arrested more than 12,000 students, giving it the highest number of school-related arrests in the country."
13069.json,4,If Texas were a country our economy would rank # 10...in the WORLD.,"Were Texas an independent nation, its economy would be the tenth largest globally."
6969.json,1,There are more oil rigs in operation in the United States than the rest of the world combined.,The number of active oil rigs within the U.S. exceeds the total operating in all other countries globally.
8733.json,3,"Payday lenders profit from the poor by charging 1,000-plus percent interest.","Payday loans exploit vulnerable people with extremely high interest rates, often exceeding 1,000%."
7785.json,3,"The Social Security trust fund is sound. Without anything being done, it would function well into 2038; and even after that time with no changes, we could pay 80 percent of the benefits that people have earned.","Social Security’s finances are secure; currently, the system is projected to operate normally until 2038. Even beyond that year, without any adjustments, we could still cover 80% of promised benefits."
2802.json,4,It is a commitment voters take very seriously: The only incumbent in Ohio to break his Pledge and vote for Ted Stricklands income tax hike was defeated soundly on Tuesday.,Voters strongly value keeping promises. The sole Ohio lawmaker who went back on their word and supported Ted Strickland’s tax increase was decisively voted out of office on Tuesday.
